Battery_Temp_degC,Voltage,Current,Wh,Ah,SoH
0.054002807,0.141226565,0.036601919,0.9797113,0.004637382,0.154579412
0.05976534,0.162756655,0.041638788,0.97722834,0.005139153,0.171305112
0.0787878,0.160745034,0.041212181,0.9467781,0.004750505,0.158350168
0.13544354,0.147117615,0.035703716,0.9551954,0.004054235,0.135141175
0.1996738,0.156134945,0.042222576,0.9372285,0.004969544,0.165651476
0.38278562,0.188400191,0.054536922,0.9319344,0.00790841,0.263613667
0.25724453,0.198072073,0.061551041,0.92748606,0.009668879,0.322295963
0.07459584,0.202640283,0.060817504,0.93291485,0.009619108,0.320636925
0.004987513,0.182932886,0.054137313,0.9862224,0.008405612,0.280187072
0.05849629,0.188976219,0.047385909,0.9159188,0.007102974,0.236765788
0.014564871,0.150003941,0.03185443,0.9776138,0.003782042,0.126068065
0.105726354,0.139303599,0.025436103,0.976648,0.002457793,0.08192642
0.17302087,0.140800104,0.029183473,0.9265706,0.003348286,0.111609537
0.40948284,0.181475963,0.044229864,0.92571425,0.006904258,0.230141946
0.05311498,0.150479186,0.04011586,0.98117703,0.006863753,0.228791768
0.12881504,0.173568927,0.04766813,0.9360643,0.007939984,0.264666132
0.19513674,0.171350773,0.050572039,0.9393448,0.008738776,0.291292542
0.09995601,0.167533036,0.049289205,0.9617622,0.008093687,0.269789558
0.021421276,0.137246071,0.036062721,0.97176313,0.004697474,0.156582476
0.4644051,0.168119845,0.050461671,0.9055774,0.008261283,0.275376084
0.35282448,0.170267022,0.056950991,0.84944725,0.010199503,0.339983418
0.11730104,0.175208929,0.05482047,0.94170773,0.00950052,0.316683984
0.01796689,0.173028573,0.051221626,0.9855421,0.008725684,0.290856146
0.114136204,0.185698307,0.05617204,0.95077085,0.00960053,0.320017665
0.1731638,0.173600268,0.047805374,0.93515074,0.007130445,0.237681497
0.19435498,0.167689431,0.044979701,0.92089367,0.005760617,0.192020558
0.1545043,0.161218995,0.046670429,0.9355162,0.006102393,0.203413095
0.38275155,0.169351679,0.057132965,0.84734064,0.009358057,0.311935218
0.0884311,0.164378336,0.057044963,0.928302,0.009110138,0.303671276
0.014799951,0.139195983,0.049093286,0.9699413,0.007651824,0.255060786
0.001265919,0.108523022,0.036369919,0.990719,0.005877423,0.195914093
0.24381715,0.112778267,0.039406947,0.9317159,0.006665464,0.22218212
0.001815521,0.079042609,0.023106591,0.9976033,0.00325106,0.108368651
0.08244225,0.079011856,0.022025432,0.9749082,0.003205309,0.106843635
0.18915905,0.103186873,0.03112545,0.8935823,0.004797869,0.159928975
0.66635656,0.162284657,0.054497867,0.8582737,0.010503143,0.350104776
0.024680436,0.148982734,0.045925758,0.96964085,0.00850465,0.283488344
0.13673341,0.178720795,0.055130235,0.9378823,0.009749947,0.324998241
0.026183652,0.16873742,0.052166559,0.9777719,0.009216311,0.30721038
0.3027057,0.172595596,0.054000311,0.9413727,0.010221244,0.340708128
0.25175336,0.154850641,0.043870137,0.90805805,0.006769742,0.225658057
0.09005874,0.174069737,0.04823653,0.9275145,0.007375011,0.245833688
0.08799958,0.1788516,0.046078584,0.93407124,0.00693947,0.231315679
0.036348246,0.183641921,0.046418029,0.9716991,0.007035378,0.234512594
0.6327581,0.197958891,0.054962155,0.89089906,0.009715638,0.32385461
0.32318324,0.189523326,0.057562032,0.87320197,0.01037835,0.345945011
0.07803037,0.183132331,0.055279929,0.9515416,0.01027145,0.342381674
0.42952436,0.19347506,0.065858852,0.8964184,0.013261542,0.442051397
0.3696591,0.212388411,0.077076309,0.8486886,0.016262844,0.542094801
0.3267829,0.196390516,0.070818997,0.8901799,0.013803683,0.46012278
0.040490054,0.175286391,0.058507825,0.96509504,0.011266824,0.375560791
0.102994725,0.170208433,0.060679789,0.9533891,0.011504674,0.38348914
0.39696202,0.169751003,0.0598754,0.9097864,0.011208033,0.373601114
0.1916484,0.169293672,0.057292591,0.94581217,0.009640409,0.321346958
0.40114003,0.182925555,0.05919144,0.92629606,0.010240979,0.34136596
0.01809301,0.189916089,0.059922402,0.9820897,0.010027142,0.334238058
0.023899399,0.183457737,0.054768225,0.96929306,0.009281488,0.309382934
0.014949448,0.146131222,0.039529144,0.9913262,0.005906772,0.196892401
0.08809438,0.14293531,0.03417454,0.94413245,0.004957813,0.16526043
0.02469233,0.104561137,0.020738719,0.9686543,0.001634185,0.054472821
0.1386002,0.111839654,0.024502989,0.95645225,0.00276494,0.092164673
0.035491634,0.111702928,0.025215573,0.98727834,0.002877629,0.095920958
0.012853928,0.115663816,0.026036403,0.98810047,0.002857453,0.095248423
0.26462582,0.113296358,0.032490028,0.88410324,0.004452931,0.148431024
0.003920757,0.107990307,0.029716386,0.9834996,0.004250981,0.141699368
0.32121417,0.124382779,0.0356329,0.9118706,0.005840429,0.194680974
0.041992135,0.133990857,0.036924837,0.96063656,0.005901171,0.19670571
0.21364875,0.157743718,0.04599497,0.9449193,0.007750625,0.258354155
0.12106228,0.154684196,0.040525134,0.93698305,0.00644886,0.214962011
0.038080268,0.166487347,0.044194241,0.9773772,0.006778939,0.225964636
0.12475795,0.15961542,0.040144421,0.9471507,0.005055692,0.168523059
0.034293912,0.149238005,0.038558898,0.97228414,0.004982843,0.166094774
0.02654436,0.134474218,0.030760397,0.9674733,0.003265836,0.108861185
0.06092821,0.123067336,0.028235702,0.90965056,0.002713853,0.09046177
0.06252504,0.123912302,0.028022762,0.9774024,0.002938193,0.097939766
0.05927037,0.105273235,0.021854018,0.9786095,0.002326062,0.077535387
0.1878266,0.122033601,0.02883465,0.95124596,0.003748226,0.12494086
0.006350387,0.110056803,0.026557114,0.9871459,0.003552472,0.118415735
0.002148741,0.098156635,0.021454836,0.99206346,0.002994972,0.099832408
0.14111453,0.102599395,0.025704427,0.9174791,0.003727593,0.124253115
0.062245633,0.108822954,0.028009664,0.963831,0.003766815,0.125560497
0.23448797,0.110172112,0.030680996,0.92416215,0.004163598,0.138786587
0.008843393,0.111539982,0.030589902,0.9940994,0.004187663,0.139588769
0.039931085,0.125765604,0.033968454,0.9739037,0.004553786,0.151792851
0.08713753,0.127985424,0.031560075,0.9736259,0.004053783,0.135126085
0.055419356,0.131036314,0.030389778,0.9468874,0.003980583,0.132686111
0.15707792,0.130088007,0.026910358,0.9645674,0.003293658,0.109788596
0.058406085,0.135224178,0.030565875,0.94317013,0.003766104,0.1255368
0.004360764,0.123706605,0.027837127,0.9893848,0.003421948,0.114064923
0.1130846,0.129594945,0.030705868,0.9604522,0.003673623,0.122454084
0.034098867,0.116655979,0.028930653,0.9504703,0.003472834,0.115761127
5.90E-05,0.082965247,0.019376733,0.99796444,0.002009026,0.066967543
0.38794592,0.115964045,0.031792491,0.8577801,0.004845028,0.161500935
0.019913128,0.121660696,0.03321185,0.9900246,0.004995902,0.166530081
0.003195193,0.097030166,0.025676799,0.9952412,0.00395049,0.131683007
0.119873516,0.111289577,0.030256274,0.9636486,0.004749989,0.158332978
0.24313673,0.153169595,0.04307736,0.9319543,0.006993475,0.233115833
0.06310954,0.127572422,0.031988998,0.96505123,0.004202565,0.140085512
0.001696392,0.117910895,0.030073571,0.9965086,0.004025298,0.134176588
0.0729037,0.132367836,0.034535129,0.94943494,0.004687987,0.156266221
0.01826226,0.11986166,0.029871015,0.9791062,0.003740004,0.124666812
0.029876355,0.096090375,0.020506374,0.97691274,0.001787698,0.059589934
0.07504526,0.099082901,0.020221596,0.95805186,0.001894548,0.063151615
0.27793255,0.132026762,0.032015837,0.93684065,0.004394425,0.146480825
0.09213313,0.137797874,0.033370807,0.9452744,0.004575989,0.152532974
0.06500392,0.147787423,0.036330858,0.9583182,0.005018744,0.167291475
0.09454854,0.154241151,0.039194535,0.9600983,0.005615684,0.187189458
0.014158557,0.137976809,0.034613898,0.97755396,0.005043213,0.168107105
0.004875114,0.11003639,0.023651865,0.9950928,0.002574956,0.085831851
0.08628741,0.106829827,0.024410636,0.95495504,0.002523792,0.084126404
0.06411244,0.104563137,0.024119151,0.96221685,0.002512334,0.083744478
0.02533938,0.098255488,0.021325117,0.99024284,0.001870926,0.062364188
0.17960273,0.113945652,0.029795657,0.8833728,0.00341915,0.113971677
0.042018317,0.127150841,0.032596225,0.9681051,0.00377755,0.125918319
0.041948162,0.129775424,0.030159407,0.9668896,0.003360567,0.112018888
0.15068689,0.140922414,0.033839794,0.9358402,0.004162668,0.138755616
0.08194277,0.147319426,0.036189695,0.97555816,0.004690386,0.156346203
0.039320026,0.135407257,0.031469094,0.9307249,0.003383919,0.112797311
0.00726525,0.122174999,0.028835979,0.9841182,0.00304874,0.101624661
0.03558457,0.116322614,0.027611008,0.95338583,0.002983302,0.099443399
0.04805953,0.102566893,0.022724436,0.98028827,0.002032566,0.067752196
0.12921873,0.103683354,0.026377315,0.9251628,0.002476627,0.082554243
0.40370047,0.142142516,0.03834791,0.8791339,0.005638119,0.187937298
0.04014725,0.150791627,0.04114967,0.98016,0.005958328,0.19861093
0.07578864,0.157538523,0.043116473,0.9545351,0.006339708,0.211323597
0.012223456,0.14265456,0.039863301,0.9733223,0.005997216,0.199907207
0.052714586,0.139285269,0.034944124,0.97289556,0.005286647,0.17622158
0.16932446,0.125447353,0.028070772,0.91923916,0.003287712,0.109590408
0.027367756,0.124223869,0.02703513,0.9539134,0.00315963,0.105321012
0.20009196,0.140341737,0.032406675,0.91136444,0.004256573,0.141885758
0.051809814,0.165606737,0.038700211,0.9487114,0.004635501,0.154516692
0.024880849,0.158663546,0.038271744,0.9825155,0.004370751,0.145691703
0.21739107,0.158705802,0.040609485,0.94720423,0.004871788,0.162392921
0.013973463,0.156732044,0.039413906,0.9781266,0.00474499,0.158166346
0.06360708,0.138817516,0.033330164,0.9768975,0.003532064,0.117735461
0.15181033,0.13930122,0.035791494,0.9228023,0.004445997,0.148199886
0.10727603,0.149567425,0.038645934,0.9605474,0.005212657,0.173755227
0.067690425,0.130228309,0.032127461,0.9600344,0.003820363,0.12734543
0.154318,0.145085494,0.038828813,0.95862967,0.005150593,0.171686444
0.0776588,0.143629058,0.039872174,0.95958,0.00528978,0.176325991
0.013535734,0.119142645,0.031247414,0.984628,0.004009081,0.133636042
20.123085,0.997640932,0.075247705,0.3448455,2.282251742,76.07505805
20.18599,0.997641611,0.075247705,0.5317367,2.424922091,80.83073637
20.526817,0.879279363,0.275243807,0.50192857,2.454298399,81.80994665
21.394573,0.880979168,0.344183671,1.83E-05,2.553247989,85.10826631
21.414732,0.878663301,0.432432073,3.49E-05,2.635512963,87.8504321
29.872837,0.878663301,0.432432073,0.23899913,2.788546499,92.95154996
30,0.878663301,0.432432073,0.36065406,2.686100088,89.5366696
21.635624,0.956152153,0.416126257,0.001557199,2.630681383,87.68937943
21.172123,0.942515254,0.43610574,0.000570113,2.466784044,82.22613479
20.007631,0.944870567,0.301515484,0.4109636,2.353231768,78.44105894
21.719183,0.944870567,0.301515484,0.34023222,2.278768921,75.95896404
30,0.944870532,0.301515484,0.6525354,2.277215047,75.90716822
29.999998,0.985734761,0.117825199,0.49821293,2.331014758,77.70049194
20.068005,0.999990702,7.67E-10,0.4930219,2.369376333,78.97921112
20.092499,0.999990702,7.67E-10,0.7293595,2.444822291,81.49407638
30,0.999990702,7.67E-10,0.38060138,2.534216979,84.47389929
20.16165,0.999990737,7.78E-10,0.6906031,2.510618653,83.68728844
30,1,1.11E-11,0.73589164,2.500152348,83.33841161
25.057602,1,9.11E-09,0.3731481,2.529272957,84.30909855
20.626831,0.999999833,2.98E-05,0.4097149,2.41369805,80.45660167
23.976215,0.999999821,3.56E-05,0.37490374,2.307175372,76.90584574
21.524832,0.992530668,0.175427192,1.18E-07,2.421726287,80.72420957
20.043432,0.992530668,0.175427192,0.674553,2.346267497,78.20891658
20.04771,0.992530668,0.175427182,0.8705508,2.427023669,80.90078896
29.751003,0.992530835,0.175397378,0.26186588,2.411095136,80.36983788
21.384398,0.992481005,0.218637356,0.000163818,2.402499797,80.08332658
21.445461,0.866299349,0.241970405,6.32E-06,2.274193543,75.80645142
20.719175,0.866299146,0.242099997,0.3913503,2.303206956,76.7735652
20.36954,0.86629898,0.242100108,0.75564927,2.171454347,72.38181157
30,0.866298014,0.242100108,0.55727327,2.313826132,77.12753774
30,0.866347855,0.198854367,0.54800165,2.389967145,79.6655715
20.789099,0.972630918,0.183611516,0.6453207,2.393938919,79.79796395
23.42249,0.972631121,0.183481924,0.32248282,2.512398613,83.74662042
21.394917,0.971833444,0.310092807,4.58E-05,2.654102572,88.47008574
30,0.971834409,0.310092807,0.27255023,2.617948465,87.26494885
30,0.971834397,0.310092807,0.5702535,2.639073832,87.96912774
20.21575,0.999202144,0.126610995,0.6724961,2.747625867,91.5875289
30,0.999202144,0.126610994,0.3456018,2.612166693,87.07222311
21.534086,0.98245585,0.174027574,1.26E-05,2.527010419,84.23368064
21.757504,0.982331741,0.207409358,0.03068189,2.398729562,79.95765206
30,0.982330728,0.207409358,0.5764738,2.275954879,75.86516264
30,0.982327533,0.207409358,0.5830453,2.269766675,75.65888917
25.810497,0.982327187,0.208070728,0.39220124,2.347441436,78.24804787
20.118574,0.999871325,0.034043154,0.38582858,2.341907895,78.06359649
21.538876,0.917015243,0.197880873,0.000131101,2.361340636,78.71135455
29.71318,0.917016196,0.197887358,0.45674807,2.464539309,82.15131029
21.547747,0.890840542,0.384140965,1.12E-05,2.474397846,82.4799282
21.155012,0.886300707,0.483196122,0.60322493,2.533639688,84.45465628
24.824501,0.886200082,0.489423554,0.026934467,2.490916374,83.0305458
20.06508,0.969180274,0.292204052,0.4920748,2.487364727,82.91215757
21.362272,0.969009221,0.351697337,0.002075635,2.399187263,79.97290877
21.508877,0.994956291,0.276021837,1.30E-08,2.401971901,80.06573003
21.311611,0.999462128,0.2114206,0.028552301,2.388671043,79.62236812
21.433855,0.999523342,0.25071643,0.000561696,2.519404763,83.98015878
21.444523,0.899891806,0.449858516,4.97E-08,2.548601478,84.9533826
26.783665,0.900062919,0.390360634,0.3406408,2.541817267,84.72724223
21.41944,0.898136055,0.406539695,0.000848474,2.472767831,82.42559438
29.99828,0.898051691,0.37142553,0.18600102,2.448059077,81.60196922
21.378431,0.897962511,0.382898226,6.20E-05,2.410357156,80.34523853
21.367968,0.86653828,0.381961051,0.000602989,2.557182946,85.23943152
20.087006,0.866538292,0.381959162,0.37412992,2.569872411,85.66241369
20.271118,0.868696934,0.255201995,0.71323967,2.523393275,84.11310918
30,0.868815583,0.255200871,0.70685446,2.438277089,81.27590295
30,0.868944174,0.198204913,0.4597075,2.517016005,83.90053351
20.355669,0.99999994,1.80E-09,0.3881437,2.473294704,82.44315681
21.535036,0.919364476,0.195980241,5.67E-05,2.473941456,82.46471519
21.455412,0.793953234,0.395157719,7.96E-07,2.528219049,84.27396831
21.307457,0.792897171,0.467405319,0.019112194,2.59324818,86.44160598
21.420448,0.791555554,0.592620361,0.001301757,2.424900938,80.83003128
30,0.791555554,0.592620361,0.49438107,2.387332934,79.57776447
20.802551,0.8711546,0.409635703,0.7430273,2.474410079,82.48033595
26.129314,0.996565843,0.210458224,0.26176357,2.517950301,83.93167669
30,0.997621965,0.138210623,0.3451463,2.588051565,86.26838551
21.40291,0.998686624,0.094465683,0.000135614,2.71656184,90.55206133
30,0.998686612,0.094465683,0.69647354,2.743517083,91.45056943
20.702305,0.999697411,0.082055472,0.8352502,2.785398942,92.84663141
21.479702,0.998461282,0.214981841,1.64E-07,2.714780408,90.49268026
22.569923,0.998461282,0.214981841,0.2798481,2.669980719,88.99935729
21.60581,0.967091715,0.321270435,0.000274377,2.594783948,86.49279827
26.137167,0.967091703,0.321273221,0.25163716,2.637998325,87.9332775
20.71722,0.967117131,0.320806058,0.40826616,2.576298536,85.87661785
29.830158,0.96835326,0.187879689,0.20297736,2.602178489,86.73928296
20.285416,0.96835326,0.187879689,0.29143465,2.605247274,86.84157579
20.057554,0.999999785,0.000120993,0.70457953,2.620127674,87.33758915
21.475872,0.986016273,0.181299614,5.73E-07,2.455785578,81.85951928
29.999369,0.986016464,0.181181407,0.3734119,2.406340798,80.21135992
30,0.986016464,0.181181407,0.5870869,2.420605208,80.68684026
20.192675,0.986016464,0.181181407,0.25238723,2.357810021,78.59366735
20.400099,0.986014259,0.181182521,0.76032335,2.392086162,79.73620541
30,0.999997675,1.11E-06,0.6068599,2.566918837,85.56396123
21.362179,0.99994334,0.038772738,0.000344468,2.524316946,84.14389821
20.389471,0.99994334,0.038772781,0.51790756,2.486086103,82.86953676
21.354464,0.999863648,0.086856617,0.001083665,2.575876768,85.86255893
20.895573,0.999838316,0.089098593,0.23306152,2.594555868,86.48519562
21.56503,0.980396247,0.274903652,2.51E-06,2.439798676,81.32662255
29.994507,0.98041544,0.236134767,0.3099452,2.497343319,83.24477729
29.220016,0.98041544,0.236134723,0.27828297,2.637113006,87.90376688
20.19961,0.980495131,0.188050887,0.4968989,2.580956629,86.03188764
20.248243,0.980522668,0.185807797,0.4962325,2.546953484,84.89844948
21.498014,0.924894965,0.192181083,0.001955415,2.637382593,87.91275311
30,0.924930108,0.192178345,0.7581071,2.710658534,90.35528447
29.999979,0.924930108,0.192178345,0.34960186,2.609358927,86.9786309
20.67518,0.924918008,0.192336621,0.81076,2.546474036,84.88246786
24.622406,0.924918008,0.192336621,0.209769,2.519793458,83.99311526
21.485008,0.998146462,0.127607944,0.000771421,2.533186595,84.43955316
21.323462,0.889296484,0.319699802,0.016031502,2.433120126,81.10400419
30,0.889296246,0.319699802,0.6430923,2.414494715,80.48315715
30,0.889307737,0.319541526,0.51947635,2.412546534,80.41821779
21.309542,0.88888911,0.404760605,0.11991504,2.393022669,79.76742231
20.219084,0.890730548,0.277310938,0.38387698,2.271048614,75.70162045
21.311958,0.999481368,0.138790607,0.03567626,2.287146707,76.23822358
29.99942,0.999481606,0.138790607,0.24069823,2.379833031,79.32776771
21.066576,0.999482214,0.138790607,0.30735466,2.488396787,82.94655958
20.474129,0.999900842,0.053571528,0.36240128,2.587781666,86.25938887
29.932468,0.999900842,0.053571528,0.26633886,2.56874061,85.62468699
20.546074,0.999999774,2.26E-05,0.45526075,2.513235437,83.77451456
20.113747,0.999999774,2.26E-05,0.46045193,2.425359844,80.84532815
21.515766,0.936522746,0.192349131,0.000335152,2.452891433,81.76304776
29.999601,0.936516333,0.192349273,0.46045128,2.304716808,76.8238936
20.916027,0.936489344,0.198392321,0.49340212,2.319887351,77.32957835
21.531658,0.893351674,0.392195839,3.96E-06,2.481256306,82.70854354
21.473558,0.889167595,0.54377442,6.80E-07,2.587202386,86.24007953
29.989346,0.95260998,0.351450962,0.2005098,2.437513039,81.25043464
21.558924,0.892738473,0.545096392,3.32E-05,2.443502728,81.45009094
21.54292,0.87718842,0.718910253,2.55E-06,2.500630281,83.35434269
20.07251,0.920326316,0.525084138,0.5751665,2.342586971,78.08623237
20.176617,0.924510396,0.373505556,0.40032253,2.256825893,75.22752976
21.44847,0.924419963,0.442856967,0.000808649,2.387624393,79.58747976
20.372953,0.984297383,0.249211601,0.73061866,2.485141483,82.83804942
29.999416,0.99983958,0.069355026,0.5153879,2.548768698,84.9589566
21.45089,0.999772918,0.108780977,0.001146553,2.686482194,89.54940645
28.279224,0.999772918,0.108780977,0.28134295,2.7759996,92.53332
20.174553,0.999897993,0.039426491,0.40730637,2.68172215,89.39073832
30,0.999898493,0.039426285,0.19869278,2.723062034,90.76873446
29.987164,0.999929619,0.039428475,0.40609503,2.59094167,86.36472232
29.99419,0.999996281,2.52E-06,0.32511654,2.461233552,82.0411184
29.140644,0.999996281,2.52E-06,0.2948603,2.35585984,78.52866134
29.997803,0.999918365,3.55E-06,0.48178306,2.322132559,77.40441862
21.518337,0.930118334,0.197536943,7.67E-07,2.226319459,74.21064864
21.321896,0.929935408,0.254101564,0.002136794,2.284955662,76.16518872
29.999987,0.929935145,0.254101566,0.4997965,2.439215286,81.30717618
30,0.929932189,0.254101566,0.5371482,2.444601857,81.48672855
21.453407,0.929907191,0.323285803,1.65E-05,2.536795124,84.55983747
20.820782,0.999683309,0.12672432,0.1732418,2.612618613,87.08728711
29.959736,0.999869478,0.070160297,0.42390758,2.741564822,91.38549407
21.33197,0.914729297,0.259475173,0.033595867,2.625181869,87.50606231
29.998367,0.914732254,0.259475173,0.32194567,2.657839399,88.59464663
20.058256,0.914835167,0.19028991,0.59981436,2.678659189,89.28863965
21.435669,0.914453781,0.288047265,0.000634367,2.602720934,86.75736447
21.454256,0.913791156,0.397490156,0.00038748,2.478857212,82.62857375
21.395378,0.998766589,0.275704122,0.000613335,2.531874381,84.39581269
21.451597,0.997430921,0.396140897,4.37E-05,2.485645938,82.8548646
30,0.997430921,0.396140897,0.29821768,2.416638482,80.55461606
21.471138,0.992494202,0.453345466,4.98E-05,2.358407331,78.61357771
30,0.993156755,0.343899453,0.5465445,2.377544356,79.25147854
30,0.993321204,0.276370609,0.5713649,2.357416902,78.5805634
28.093391,0.994656873,0.155933833,0.32334566,2.300110187,76.67033958
29.999744,0.994656265,0.15593386,0.42854896,2.238038011,74.60126702
20.19314,0.999998283,2.68E-08,0.3606631,2.247519086,74.91730286
20.347229,0.999998832,2.69E-08,0.40705535,2.197897589,73.26325296
21.584831,0.990210462,0.175383702,4.60E-06,2.152011577,71.73371923
20.34046,0.990210462,0.175383752,0.4965037,2.292973726,76.43245753
21.38697,0.990044057,0.234930422,0.002879355,2.353758003,78.45860009
20.806978,0.989608324,0.237244699,0.7147089,2.479324501,82.64415004
30,0.989608324,0.237244698,0.36453027,2.520689684,84.02298946
29.977528,0.999286461,0.061874274,0.2618953,2.507815723,83.59385745
20.74017,0.999263752,0.062218005,0.6335718,2.525986825,84.19956084
20.758709,0.999430764,0.002671308,0.2859553,2.503591464,83.45304881
20.144035,0.999866498,0.000357031,0.36691743,2.417300495,80.57668318
21.132034,0.986708772,0.099131387,0.5585806,2.535857264,84.52857546
21.37312,0.986312032,0.192350404,0.002359002,2.517295684,83.90985615
20.122612,0.986334741,0.192006624,0.41470188,2.387853922,79.59513073
20.128021,0.986334741,0.192006624,0.5963627,2.458144695,81.93815651
20.966022,0.986278248,0.200310358,0.46177894,2.588586211,86.28620702
21.147356,0.980504525,0.189463576,0.076742165,2.537112136,84.57040455
21.353252,0.980814111,0.162606766,0.003280245,2.565278961,85.50929871
29.275394,0.980814111,0.162606766,0.18242809,2.567184187,85.57280622
20.702732,0.980788064,0.162983318,0.4896179,2.453727088,81.79090295
21.62397,0.960339749,0.334276068,0.000531277,2.311502781,77.05009271
21.101767,0.979242301,0.263779858,0.05996442,2.204016775,73.46722582
29.99924,0.979440248,0.1974044,0.3630501,2.237643556,74.58811854
20.355127,0.979440153,0.197404464,0.7669756,2.265776816,75.52589388
30,0.9794662,0.197027912,0.62934816,2.283730238,76.12434128
30,0.999959028,0.017431428,0.48475707,2.26560527,75.52017566
21.033825,0.997138476,0.00780562,0.049776837,2.42183914,80.72797132
20.060244,0.997138476,0.00780562,0.23595156,2.373489049,79.11630163
56.90313,0.416365695,0.559331399,0.77360564,0.036432215,1.214407155
59.515274,0.44332968,0.54835481,0.84590316,0.034427456,1.147581879
51.28794,0.525208318,0.484192252,0.54182327,0.064744416,2.15814719
59.990303,0.440508062,0.537074035,0.9680054,0.06443942,2.147980665
58.25695,0.431237155,0.526017958,0.793878,0.076146259,2.538208649
59.758675,0.457065159,0.530461943,0.86821836,0.061035564,2.034518816
59.302597,0.415003091,0.549820673,0.83241475,0.062977747,2.099258239
59.953674,0.356746155,0.618483227,0.93418485,0.020438441,0.681281357
59.926384,0.31365762,0.647105199,0.9310261,0.021053511,0.701783692
57.42126,0.360611292,0.625717539,0.72517663,0.02560582,0.853527333
59.985165,0.322169539,0.659585035,0.9328169,0.023923777,0.797459236
59.991474,0.351794197,0.668100846,0.9491332,0.018481124,0.616037471
59.217537,0.362267651,0.662933373,0.79103494,0.024417015,0.813900494
59.999977,0.44086566,0.651387954,0.9937086,0.023711293,0.790376425
58.945778,0.423118836,0.657174003,0.7925255,0.014500593,0.483353098
59.91752,0.364638689,0.685981071,0.8944944,0.015155512,0.505183725
59.602272,0.349308005,0.675196433,0.89652675,0.018090998,0.603033265
59.98197,0.309865558,0.713801813,0.973756,0.011917684,0.397256128
59.78183,0.266241673,0.69457556,0.892651,0.013868438,0.462281274
59.927628,0.227547672,0.727457213,0.938184,0.006582638,0.219421281
57.23751,0.315681654,0.65822345,0.7151028,0.022413587,0.747119583
59.189568,0.342006052,0.64530642,0.7984136,0.025419349,0.847311644
59.095154,0.375236508,0.600227749,0.8227451,0.032074729,1.069157647
51.205925,0.423513645,0.536674297,0.5226153,0.076901455,2.56338183
59.999992,0.413452902,0.570653379,0.9980822,0.076239297,2.541309902
59.954006,0.318391116,0.641752148,0.9338827,0.060058711,2.001957027
59.607567,0.302016629,0.649963069,0.8716281,0.057028931,1.900964351
59.275932,0.334464355,0.628465301,0.82187206,0.055229735,1.840991176
55.556526,0.359368809,0.637813717,0.57946914,0.038440338,1.281344589
51.59272,0.484254472,0.514993811,0.45104378,0.084569089,2.818969637
59.576653,0.586364639,0.44988327,0.7718519,0.087389757,2.91299191
59.816868,0.572157133,0.459589636,0.92519146,0.085884325,2.86281085
59.99541,0.486088243,0.528477234,0.9820512,0.080907766,2.696925533
57.96421,0.427185908,0.555652016,0.74100417,0.066059787,2.201992901
59.7975,0.383008662,0.60755527,0.9193422,0.021402063,0.713402105
59.059216,0.312583145,0.645149636,0.8076362,0.02590705,0.863568346
59.867134,0.293059418,0.655906868,0.9196392,0.025610755,0.853691847
59.714287,0.297980788,0.647920716,0.87059253,0.028179685,0.939322831
59.43326,0.309959152,0.646108007,0.8333229,0.017515932,0.58386441
57.527367,0.337660196,0.617830455,0.67550105,0.031212527,1.040417571
57.83081,0.428603944,0.563412303,0.61385006,0.037922869,1.264095648
59.99637,0.507636079,0.554904288,0.9552578,0.036768307,1.225610232
50.67847,0.625796723,0.450705832,0.4704468,0.082090892,2.736363075
59.708065,0.638708156,0.454545075,0.8765153,0.079943649,2.66478829
47.63688,0.60678193,0.449729121,0.5066527,0.115932191,3.864406371
52.90574,0.584001285,0.438792199,0.6379971,0.133880766,4.462692215
53.986122,0.556663597,0.385395712,0.5924707,0.16783846,5.59461534
59.720978,0.433686233,0.488573557,0.87914693,0.122421553,4.08071842
59.998886,0.358295035,0.55073306,0.97926074,0.120103279,4.003442645
59.247375,0.350893008,0.583199847,0.87756103,0.07377425,2.459141682
59.90073,0.303088921,0.644778311,0.90442187,0.042220793,1.407359772
59.88629,0.284452211,0.686151469,0.91522264,0.009198958,0.306631943
58.014145,0.368078171,0.62335453,0.7686298,0.01871511,0.623836997
59.59474,0.427873784,0.56641314,0.84989315,0.022041944,0.73473148
59.57244,0.358528572,0.608942628,0.8689947,0.02092289,0.697429652
59.999813,0.290620981,0.670440638,0.99530095,0.020051214,0.6683738
58.85633,0.312997792,0.652271509,0.8324214,0.02609562,0.869854002
59.396538,0.23698735,0.699395692,0.863342,0.019038949,0.634631623
59.037003,0.237954752,0.688023877,0.7842414,0.023324877,0.77749591
48.01079,0.320046226,0.594073153,0.41285896,0.070742485,2.35808284
59.990036,0.35417296,0.564226222,0.95977443,0.070836127,2.361204247
59.645657,0.306181559,0.601470947,0.8612269,0.066836443,2.227881422
55.724663,0.399339184,0.533883756,0.67380416,0.08510676,2.836892004
59.954247,0.37121425,0.568167907,0.91651857,0.077914975,2.597165843
59.944244,0.381426468,0.62250976,0.8722509,0.027262988,0.908766269
51.163105,0.461593324,0.525932157,0.61815107,0.063694113,2.123137101
55.083694,0.52082355,0.469805694,0.63714385,0.089130426,2.971014216
57.402916,0.477898109,0.500342375,0.7027252,0.083639885,2.787996167
59.94271,0.486717492,0.493845576,0.97545445,0.083652367,2.788412248
57.79448,0.430611062,0.504593855,0.6895305,0.100348019,3.344933973
